station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
ITE00100554,1867-01-10,TMAX,1.0,33.8,1,ITE
SZ000006717,1867-01-10,TMAX,-2.3,27.86,1,SZ
CA006166416,1867-01-10,TMAX,-7.8,17.96,1,CA
ITE00100550,1867-01-10,TMAX,3.0,37.4,1,ITE
CA006150689,1867-01-10,TMAX,-7.8,17.96,1,CA
ASN00086071,1867-01-10,TMAX,23.9,75.02,1,ASN
CA006158350,1867-01-10,TMAX,-5.0,23.0,1,CA
CA006153192,1867-01-10,TMAX,-1.7,28.94,1,CA
CA006106362,1867-01-10,TMAX,-10.6,12.920000000000002,1,CA
CA006139520,1867-01-10,TMAX,-3.9,24.98,1,CA
CA006110549,1867-01-10,TMAX,-4.4,24.08,1,CA
BE000006447,1867-01-10,TMAX,5.9,42.620000000000005,1,BE
GME00125218,1867-01-10,TMAX,7.6,45.68,1,GME
EZE00100082,1867-01-10,TMAX,5.3,41.54,1,EZE
EIE00101859,1867-01-10,TMAX,8.9,48.019999999999996,1,EIE
ASN00066062,1867-01-11,TMAX,24.8,76.64,1,ASN
AU000005901,1867-01-11,TMAX,6.4,43.52,1,AU
GM000004204,1867-01-11,TMAX,6.0,42.8,1,GM
UK000047811,1867-01-11,TMAX,0.6,33.08,1,UK
USC00288878,1867-01-11,TMAX,1.1,33.98,1,USC
CA006101872,1867-01-11,TMAX,-10.0,14.0,1,CA
ASN00074128,1867-01-11,TMAX,36.2,97.16000000000001,1,ASN
CA006137735,1867-01-11,TMAX,-3.9,24.98,1,CA
ASN00090015,1867-01-11,TMAX,30.0,86.0,1,ASN
UK000056225,1867-01-11,TMAX,-0.1,31.82,1,UK
ITE00100554,1867-01-11,TMAX,2.5,36.5,1,ITE
CA006122845,1867-01-11,TMAX,-3.9,24.98,1,CA
SZ000006717,1867-01-11,TMAX,-4.1,24.62,1,SZ
CA006106362,1867-01-11,TMAX,-10.0,14.0,1,CA
EZE00100082,1867-01-11,TMAX,5.1,41.18,1,EZE
CA006166416,1867-01-11,TMAX,-6.7,19.939999999999998,1,CA
ITE00100550,1867-01-11,TMAX,3.3,37.94,1,ITE
CA006150689,1867-01-11,TMAX,-6.1,21.02,1,CA
CA006158350,1867-01-11,TMAX,-4.4,24.08,1,CA
CA006153192,1867-01-11,TMAX,-3.3,26.060000000000002,1,CA
ASN00086071,1867-01-11,TMAX,30.5,86.9,1,ASN
CA006139520,1867-01-11,TMAX,-5.0,23.0,1,CA
CA006110549,1867-01-11,TMAX,-5.6,21.92,1,CA
BE000006447,1867-01-11,TMAX,4.6,40.28,1,BE
GME00125218,1867-01-11,TMAX,5.5,41.9,1,GME
EIE00101859,1867-01-11,TMAX,6.7,44.06,1,EIE
CA006122845,1867-01-12,TMAX,-5.6,21.92,1,CA
GM000004204,1867-01-12,TMAX,0.9,33.62,1,GM
UK000047811,1867-01-12,TMAX,0.0,32.0,1,UK
USC00288878,1867-01-12,TMAX,-1.1,30.02,1,USC
ASN00074128,1867-01-12,TMAX,41.2,106.16000000000001,1,ASN
ASN00066062,1867-01-12,TMAX,25.3,77.53999999999999,1,ASN
CA006137735,1867-01-12,TMAX,-5.6,21.92,1,CA
ASN00090015,1867-01-12,TMAX,30.0,86.0,1,ASN
UK000056225,1867-01-12,TMAX,-1.6,29.12,1,UK
SZ000006717,1867-01-12,TMAX,-11.5,11.3,1,SZ
CA006101872,1867-01-12,TMAX,-11.7,10.940000000000001,1,CA
ITE00100554,1867-01-12,TMAX,2.9,37.22,1,ITE
AU000005901,1867-01-12,TMAX,1.8,35.24,1,AU
CA006166416,1867-01-12,TMAX,-12.2,10.04,1,CA
ITE00100550,1867-01-12,TMAX,5.5,41.9,1,ITE
CA006150689,1867-01-12,TMAX,-9.4,15.079999999999998,1,CA
ASN00086071,1867-01-12,TMAX,42.4,108.32,1,ASN
CA006158350,1867-01-12,TMAX,-9.4,15.079999999999998,1,CA
CA006153192,1867-01-12,TMAX,-5.6,21.92,1,CA
EIE00101859,1867-01-12,TMAX,0.6,33.08,1,EIE
CA006106362,1867-01-12,TMAX,-13.9,6.98,1,CA
CA006110549,1867-01-12,TMAX,-10.0,14.0,1,CA
BE000006447,1867-01-12,TMAX,-1.2,29.84,1,BE
GME00125218,1867-01-12,TMAX,1.0,33.8,1,GME
CA006139520,1867-01-12,TMAX,-6.1,21.02,1,CA
EZE00100082,1867-01-12,TMAX,1.8,35.24,1,EZE
SZ000006717,1867-01-13,TMAX,-7.3,18.86,1,SZ
UK000056225,1867-01-13,TMAX,-1.1,30.02,1,UK
ASN00090015,1867-01-13,TMAX,23.9,75.02,1,ASN
USC00288878,1867-01-13,TMAX,-2.8,26.96,1,USC
UK000047811,1867-01-13,TMAX,0.6,33.08,1,UK
AU000005901,1867-01-13,TMAX,0.4,32.72,1,AU
ASN00066062,1867-01-13,TMAX,25.8,78.44,1,ASN
ITE00100554,1867-01-13,TMAX,2.5,36.5,1,ITE
GM000004204,1867-01-13,TMAX,-3.3,26.060000000000002,1,GM
GME00125218,1867-01-13,TMAX,-1.0,30.2,1,GME
BE000006447,1867-01-13,TMAX,-1.0,30.2,1,BE
CA006110549,1867-01-13,TMAX,-10.6,12.920000000000002,1,CA
EIE00101859,1867-01-13,TMAX,0.0,32.0,1,EIE
CA006158350,1867-01-13,TMAX,-8.3,17.06,1,CA
ASN00086071,1867-01-13,TMAX,31.1,87.98,1,ASN
ITE00100550,1867-01-13,TMAX,5.0,41.0,1,ITE
EZE00100082,1867-01-13,TMAX,-3.6,25.52,1,EZE
AU000005901,1867-01-14,TMAX,0.3,32.54,1,AU
GM000004204,1867-01-14,TMAX,-2.0,28.4,1,GM
UK000047811,1867-01-14,TMAX,-2.8,26.96,1,UK
USC00288878,1867-01-14,TMAX,0.0,32.0,1,USC
CA006122845,1867-01-14,TMAX,-5.0,23.0,1,CA
UK000056225,1867-01-14,TMAX,-1.2,29.84,1,UK
CA006101872,1867-01-14,TMAX,-13.9,6.98,1,CA
CA006137735,1867-01-14,TMAX,-5.0,23.0,1,CA
SZ000006717,1867-01-14,TMAX,-4.3,24.259999999999998,1,SZ
ASN00066062,1867-01-14,TMAX,27.2,80.96000000000001,1,ASN
ASN00074128,1867-01-14,TMAX,46.7,116.06,1,ASN
ITE00100554,1867-01-14,TMAX,2.4,36.32,1,ITE
CA006110549,1867-01-14,TMAX,-6.7,19.939999999999998,1,CA
CA006166416,1867-01-14,TMAX,-11.1,12.02,1,CA
CA006106362,1867-01-14,TMAX,-13.9,6.98,1,CA
CA006150689,1867-01-14,TMAX,-11.1,12.02,1,CA
ASN00086071,1867-01-14,TMAX,32.9,91.22,1,ASN
CA006158350,1867-01-14,TMAX,-10.0,14.0,1,CA
CA006153192,1867-01-14,TMAX,-5.0,23.0,1,CA
ITE00100550,1867-01-14,TMAX,6.0,42.8,1,ITE
CA006139520,1867-01-14,TMAX,-3.3,26.060000000000002,1,CA
BE000006447,1867-01-14,TMAX,-1.5,29.3,1,BE
GME00125218,1867-01-14,TMAX,-2.5,27.5,1,GME
EZE00100082,1867-01-14,TMAX,-2.0,28.4,1,EZE
EIE00101859,1867-01-14,TMAX,0.0,32.0,1,EIE
ASN00066062,1867-01-15,TMAX,25.8,78.44,1,ASN
AU000005901,1867-01-15,TMAX,8.3,46.94,1,AU
GM000004204,1867-01-15,TMAX,-2.3,27.86,1,GM
USC00288878,1867-01-15,TMAX,-3.9,24.98,1,USC
CA006122845,1867-01-15,TMAX,-7.2,19.04,1,CA
SZ000006717,1867-01-15,TMAX,-3.5,25.7,1,SZ
CA006137735,1867-01-15,TMAX,0.0,32.0,1,CA
ASN00090015,1867-01-15,TMAX,18.3,64.94,1,ASN
UK000056225,1867-01-15,TMAX,0.5,32.9,1,UK
ITE00100554,1867-01-15,TMAX,6.7,44.06,1,ITE
ASN00074128,1867-01-15,TMAX,45.1,113.18,1,ASN
CA006106362,1867-01-15,TMAX,-17.2,1.0399999999999991,1,CA
CA006101872,1867-01-15,TMAX,-13.9,6.98,1,CA
EZE00100082,1867-01-15,TMAX,0.9,33.62,1,EZE
CA006166416,1867-01-15,TMAX,-12.2,10.04,1,CA
ITE00100550,1867-01-15,TMAX,5.8,42.44,1,ITE
CA006150689,1867-01-15,TMAX,-13.3,8.059999999999999,1,CA
ASN00086071,1867-01-15,TMAX,20.4,68.72,1,ASN
CA006158350,1867-01-15,TMAX,-12.2,10.04,1,CA
CA006153192,1867-01-15,TMAX,-6.7,19.939999999999998,1,CA
UK000047811,1867-01-15,TMAX,1.1,33.98,1,UK
CA006139520,1867-01-15,TMAX,-5.6,21.92,1,CA
EIE00101859,1867-01-15,TMAX,0.0,32.0,1,EIE
CA006110549,1867-01-15,TMAX,-8.3,17.06,1,CA
BE000006447,1867-01-15,TMAX,-2.3,27.86,1,BE
